            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,                     VX,                     VY,                     VZ,
2455602.500000000, A.D. 2011-Feb-10 00:00:00.0000,  7.254203069457860E+08,  1.438215483693067E+08, -1.684197235751816E+07, -2.698657079956443E+00,  1.344046853477414E+01,  4.577657437722316E-03,
2455603.500000000, A.D. 2011-Feb-11 00:00:00.0000,  7.251862384705861E+08,  1.449825424689819E+08, -1.684155958642709E+07, -2.718551441615408E+00,  1.343490252659669E+01,  5.010687878428399E-03,
2455604.500000000, A.D. 2011-Feb-12 00:00:00.0000,  7.249504486895239E+08,  1.461432066911500E+08, -1.684110397577066E+07, -2.740210084838748E+00,  1.343133840667983E+01,  5.490190250676541E-03,
2455605.500000000, A.D. 2011-Feb-13 00:00:00.0000,  7.247128925430796E+08,  1.473034153425941E+08, -1.684061098199540E+07, -2.758359877255052E+00,  1.342671488549272E+01,  5.977211967569396E-03,
2455606.500000000, A.D. 2011-Feb-14 00:00:00.0000,  7.244736323566883E+08,  1.484633904504076E+08, -1.684007155693906E+07, -2.780168010386617E+00,  1.342344086401453E+01,  6.469449593927479E-03,
2455607.500000000, A.D. 2011-Feb-15 00:00:00.0000,  7.242325860199085E+08,  1.496230210915965E+08, -1.683949016038145E+07, -2.800370258892832E+00,  1.342067971794781E+01,  7.007514673802895E-03,
2455608.500000000, A.D. 2011-Feb-16 00:00:00.0000,  7.239896190597372E+08,  1.507823377459863E+08, -1.683886761615258E+07, -2.822699968274291E+00,  1.341447310330072E+01,  7.386525923199549E-03,
2455609.500000000, A.D. 2011-Feb-17 00:00:00.0000,  7.237449182852908E+08,  1.519411834195710E+08, -1.683820739589228E+07, -2.842766568408257E+00,  1.341101668707211E+01,  7.894932273543098E-03,
2455610.500000000, A.D. 2011-Feb-18 00:00:00.0000,  7.234983850526316E+08,  1.530996172144873E+08, -1.683750841235887E+07, -2.862857595738955E+00,  1.340479598431978E+01,  8.309968189274208E-03,
2455611.500000000, A.D. 2011-Feb-19 00:00:00.0000,  7.232501602023027E+08,  1.542576631629014E+08, -1.683676751742987E+07, -2.883973421090242E+00,  1.340107900207587E+01,  8.800355251106673E-03,
2455612.500000000, A.D. 2011-Feb-20 00:00:00.0000,  7.230001748204077E+08,  1.554152256112688E+08, -1.683598943708915E+07, -2.901966945452542E+00,  1.339558614662854E+01,  9.265911824761552E-03,
2455613.500000000, A.D. 2011-Feb-21 00:00:00.0000,  7.227485445401263E+08,  1.565725144588627E+08, -1.683516495282374E+07, -2.923216301182597E+00,  1.339245418436041E+01,  9.777368885011128E-03,
2455614.500000000, A.D. 2011-Feb-22 00:00:00.0000,  7.224951551857896E+08,  1.577294457484105E+08, -1.683429802978785E+07, -2.942778565956256E+00,  1.338935580057404E+01,  1.031909666874320E-02,
2455615.500000000, A.D. 2011-Feb-23 00:00:00.0000,  7.222398906557314E+08,  1.588860861117543E+08, -1.683338787398937E+07, -2.965229794483587E+00,  1.338359369643102E+01,  1.071962313473129E-02,
2455616.500000000, A.D. 2011-Feb-24 00:00:00.0000,  7.219828916004006E+08,  1.600422466368257E+08, -1.683243980280375E+07, -2.984804644297876E+00,  1.338004376752427E+01,  1.123737848148298E-02,
2455617.500000000, A.D. 2011-Feb-25 00:00:00.0000,  7.217240697373934E+08,  1.611980218315856E+08, -1.683145139264848E+07, -3.005283996670896E+00,  1.337390808209372E+01,  1.165579457533283E-02,
2455618.500000000, A.D. 2011-Feb-26 00:00:00.0000,  7.214635567701939E+08,  1.623533997130328E+08, -1.683042086199772E+07, -3.026176918106857E+00,  1.337047671141817E+01,  1.216640420639159E-02,
2455619.500000000, A.D. 2011-Feb-27 00:00:00.0000,  7.212012508704063E+08,  1.635083092473462E+08, -1.682935245497783E+07, -3.044690359668439E+00,  1.336452772506508E+01,  1.261494395829832E-02,
