            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,                     VX,                     VY,                     VZ,
2445457.500000000, A.D. 1983-May-03 00:00:00.0000, -1.105133400375668E+09, -2.607693049857051E+09,  4.650868472008348E+06,  6.219176126780874E+00, -2.975514606530222E+00, -9.166388400665682E-02,
2445458.500000000, A.D. 1983-May-04 00:00:00.0000, -1.104596033673422E+09, -2.607950078844136E+09,  4.642946953474283E+06,  6.219865485328480E+00, -2.974239061016743E+00, -9.176846355223200E-02,
2445459.500000000, A.D. 1983-May-05 00:00:00.0000, -1.104058618262977E+09, -2.608206996487177E+09,  4.635007972733855E+06,  6.220260414585309E+00, -2.972910185805133E+00, -9.194910845412796E-02,
2445460.500000000, A.D. 1983-May-06 00:00:00.0000, -1.103521169015120E+09, -2.608463797164273E+09,  4.627068351702809E+06,  6.220765398111532E+00, -2.971564283594597E+00, -9.182849945549765E-02,
2445461.500000000, A.D. 1983-May-07 00:00:00.0000, -1.102983665730791E+09, -2.608720485213930E+09,  4.619128751489401E+06,  6.221365258603143E+00, -2.970281314078920E+00, -9.201924440694276E-02,
2445462.500000000, A.D. 1983-May-08 00:00:00.0000, -1.102446129712492E+09, -2.608977057929858E+09,  4.611175004821420E+06,  6.221605433816628E+00, -2.968890237067075E+00, -9.200373644299575E-02,
2445463.500000000, A.D. 1983-May-09 00:00:00.0000, -1.101908562188763E+09, -2.609233510745461E+09,  4.603237707019806E+06,  6.222147427629980E+00, -2.967533530102355E+00, -9.175308634926549E-02,
2445464.500000000, A.D. 1983-May-10 00:00:00.0000, -1.101370942693850E+09, -2.609489848626446E+09,  4.595313271884084E+06,  6.222713554171317E+00, -2.966204718085226E+00, -9.166769959565912E-02,
2445465.500000000, A.D. 1983-May-11 00:00:00.0000, -1.100833271677486E+09, -2.609746071245320E+09,  4.587403563081264E+06,  6.223444620805044E+00, -2.964893742126084E+00, -9.145610211379207E-02,
2445466.500000000, A.D. 1983-May-12 00:00:00.0000, -1.100295530103133E+09, -2.610002184368019E+09,  4.579497139628172E+06,  6.224217812514623E+00, -2.963644795640992E+00, -9.161874683149152E-02,
2445467.500000000, A.D. 1983-May-13 00:00:00.0000, -1.099757738731635E+09, -2.610258185969324E+09,  4.571575622613549E+06,  6.224654832520969E+00, -2.962306192991574E+00, -9.166299821895074E-02,
2445468.500000000, A.D. 1983-May-14 00:00:00.0000, -1.099219897477809E+09, -2.610514073043368E+09,  4.563661019600272E+06,  6.225415013731596E+00, -2.961025798191502E+00, -9.162144701242614E-02,
2445469.500000000, A.D. 1983-May-15 00:00:00.0000, -1.098681994192843E+09, -2.610769851130764E+09,  4.555732874819517E+06,  6.225976566417830E+00, -2.959746370292069E+00, -9.189960909889261E-02,
2445470.500000000, A.D. 1983-May-16 00:00:00.0000, -1.098144054216881E+09, -2.611025514862234E+09,  4.547789550440431E+06,  6.226372592565836E+00, -2.958396617533566E+00, -9.192781420571916E-02,
2445471.500000000, A.D. 1983-May-17 00:00:00.0000, -1.097606073067405E+09, -2.611281063359345E+09,  4.539844269494534E+06,  6.226850768679313E+00, -2.957072237118584E+00, -9.201431496637880E-02,
2445472.500000000, A.D. 1983-May-18 00:00:00.0000, -1.097068059706832E+09, -2.611536494597364E+09,  4.531897638842821E+06,  6.227198600310116E+00, -2.955686201289989E+00, -9.186719438113244E-02,
