            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,                     VX,                     VY,                     VZ,
2451317.500000000, A.D. 1999-May-19 00:00:00.0000, -3.005248778118443E+09, -8.616359242871357E+09,  6.246044796957966E+09, -2.154327299574398E+00, -1.392505298359888E+01,  1.005961518594903E+01,
2451318.500000000, A.D. 1999-May-20 00:00:00.0000, -3.005434910886188E+09, -8.617562364285320E+09,  6.246913945429037E+09, -2.154301584849166E+00, -1.392497975030411E+01,  1.005956238746071E+01,
2451319.500000000, A.D. 1999-May-21 00:00:00.0000, -3.005621041432554E+09, -8.618765479372759E+09,  6.247783089338919E+09, -2.154275878786117E+00, -1.392490653620217E+01,  1.005950960288550E+01,
2451320.500000000, A.D. 1999-May-22 00:00:00.0000, -3.005807169758292E+09, -8.619968588135328E+09,  6.248652228688816E+09, -2.154250181395338E+00, -1.392483334128101E+01,  1.005945683221370E+01,
2451321.500000000, A.D. 1999-May-23 00:00:00.0000, -3.005993295864149E+09, -8.621171690574686E+09,  6.249521363479927E+09, -2.154224492672837E+00, -1.392476016550509E+01,  1.005940407544448E+01,
2451322.500000000, A.D. 1999-May-24 00:00:00.0000, -3.006179419750875E+09, -8.622374786692478E+09,  6.250390493713452E+09, -2.154198812613652E+00, -1.392468700883008E+01,  1.005935133257613E+01,
2451323.500000000, A.D. 1999-May-25 00:00:00.0000, -3.006365541419219E+09, -8.623577876490358E+09,  6.251259619390597E+09, -2.154173141225960E+00, -1.392461387120593E+01,  1.005929860359487E+01,
2451324.500000000, A.D. 1999-May-26 00:00:00.0000, -3.006551660869928E+09, -8.624780959969973E+09,  6.252128740512556E+09, -2.154147478499807E+00, -1.392454075265374E+01,  1.005924588849955E+01,
2451325.500000000, A.D. 1999-May-27 00:00:00.0000, -3.006737778103752E+09, -8.625984037132969E+09,  6.252997857080530E+09, -2.154121824422825E+00, -1.392446765320503E+01,  1.005919318728661E+01,
2451326.500000000, A.D. 1999-May-28 00:00:00.0000, -3.006923893121437E+09, -8.627187107980995E+09,  6.253866969095717E+09, -2.154096178980753E+00, -1.392439457287805E+01,  1.005914049994808E+01,
2451327.500000000, A.D. 1999-May-29 00:00:00.0000, -3.007110005923728E+09, -8.628390172515711E+09,  6.254736076559319E+09, -2.154070542163164E+00, -1.392432151167506E+01,  1.005908782647946E+01,
2451328.500000000, A.D. 1999-May-30 00:00:00.0000, -3.007296116511371E+09, -8.629593230738764E+09,  6.255605179472533E+09, -2.154044913968195E+00, -1.392424846957275E+01,  1.005903516687593E+01,
2451329.500000000, A.D. 1999-May-31 00:00:00.0000, -3.007482224885110E+09, -8.630796282651800E+09,  6.256474277836555E+09, -2.154019294402142E+00, -1.392417544653532E+01,  1.005898252113287E+01,
2451330.500000000, A.D. 1999-Jun-01 00:00:00.0000, -3.007668331045692E+09, -8.631999328256474E+09,  6.257343371652583E+09, -2.153993683473677E+00, -1.392410244253172E+01,  1.005892988924589E+01,
2451331.500000000, A.D. 1999-Jun-02 00:00:00.0000, -3.007854434993864E+09, -8.633202367554420E+09,  6.258212460921816E+09, -2.153968081185663E+00, -1.392402945754774E+01,  1.005887727120992E+01,
2451332.500000000, A.D. 1999-Jun-03 00:00:00.0000, -3.008040536730370E+09, -8.634405400547285E+09,  6.259081545645447E+09, -2.153942487530082E+00, -1.392395649158854E+01,  1.005882466701917E+01,
2451333.500000000, A.D. 1999-Jun-04 00:00:00.0000, -3.008226636255957E+09, -8.635608427236717E+09,  6.259950625824676E+09, -2.153916902490807E+00, -1.392388354467116E+01,  1.005877207666850E+01,
2451334.500000000, A.D. 1999-Jun-05 00:00:00.0000, -3.008412733571370E+09, -8.636811447624352E+09,  6.260819701460693E+09, -2.153891326034534E+00, -1.392381061681562E+01,  1.005871950013695E+01,
2451335.500000000, A.D. 1999-Jun-06 00:00:00.0000, -3.008598828677347E+09, -8.638014461711847E+09,  6.261688772554699E+09, -2.153865758194698E+00, -1.392373770801116E+01,  1.005866693746463E+01,
