            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,                     VX,                     VY,                     VZ,
2457544.500000000, A.D. 2016-Jun-05 00:00:00.0000,  4.207247706165088E+09, -1.543065980406420E+09, -6.518380430947471E+07,  1.835352142679018E+00,  5.134488872278680E+00, -1.486541281405349E-01,
2457545.500000000, A.D. 2016-Jun-06 00:00:00.0000,  4.207406224707270E+09, -1.542622353008936E+09, -6.519662293830621E+07,  1.834139743836608E+00,  5.134799244794641E+00, -1.480111591263662E-01,
2457546.500000000, A.D. 2016-Jun-07 00:00:00.0000,  4.207564667751127E+09, -1.542178669296786E+09, -6.520938151065910E+07,  1.833670009239841E+00,  5.135704066279600E+00, -1.473973390045842E-01,
2457547.500000000, A.D. 2016-Jun-08 00:00:00.0000,  4.207723103045570E+09, -1.541734907559920E+09, -6.522211289649010E+07,  1.833873555116571E+00,  5.136468167475204E+00, -1.474413476894820E-01,
2457548.500000000, A.D. 2016-Jun-09 00:00:00.0000,  4.207881558251993E+09, -1.541291109451597E+09, -6.523487744637465E+07,  1.833981942493320E+00,  5.136502430270994E+00, -1.480888464927845E-01,
2457549.500000000, A.D. 2016-Jun-10 00:00:00.0000,  4.208039992224981E+09, -1.540847336746206E+09, -6.524770033121967E+07,  1.833325550082368E+00,  5.135975427967012E+00, -1.486589351026566E-01,
2457550.500000000, A.D. 2016-Jun-11 00:00:00.0000,  4.208198337730028E+09, -1.540403607209766E+09, -6.526054541004789E+07,  1.832028726197100E+00,  5.135638377317667E+00, -1.485510780446446E-01,
2457551.500000000, A.D. 2016-Jun-12 00:00:00.0000,  4.208356571245601E+09, -1.539959876158067E+09, -6.527335275116241E+07,  1.830880736629868E+00,  5.136045265127748E+00, -1.478686035718788E-01,
2457552.500000000, A.D. 2016-Jun-13 00:00:00.0000,  4.208514737383903E+09, -1.539516082853457E+09, -6.528610085783160E+07,  1.830516298635425E+00,  5.136977616224628E+00, -1.473114673640386E-01,
2457553.500000000, A.D. 2016-Jun-14 00:00:00.0000,  4.208672902569299E+09, -1.539072213571654E+09, -6.529882898828995E+07,  1.830756569042813E+00,  5.137671328993883E+00, -1.474494846762229E-01,
